cartodb_id,gid,subclass,x,y,length,area,angle,name,cod_postal,created_at,updated_at,the_geom
89,72,cpspain2006_1,-2.19871,38.87886,48424.822573,117484033.500000,0,,02161,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.198709,38.878857],[-2.198815,38.878687],[-2.199237,38.878041],[-2.199331,38.877897],[-2.199847,38.877108],[-2.200363,38.876327],[-2.200832,38.87561],[-2.20136,38.874802],[-2.201911,38.873968],[-2.202427,38.873179],[-2.201384,38.872667],[-2.200352,38.872155],[-2.200661,38.871319],[-2.200982,38.870483],[-2.201291,38.869647],[-2.201612,38.868812],[-2.201921,38.867985],[-2.202241,38.867149],[-2.20255,38.866313],[-2.202871,38.865477],[-2.20318,38.864641],[-2.2035,38.863805],[-2.203809,38.862969],[-2.20413,38.862133],[-2.205001,38.861563],[-2.20586,38.860992],[-2.206731,38.860421],[-2.20759,38.85985],[-2.208461,38.859279],[-2.20932,38.858717],[-2.21019,38.858147],[-2.211061,38.857576],[-2.21192,38.857005],[-2.212791,38.856434],[-2.21365,38.855863],[-2.214521,38.855292],[-2.215629,38.855074],[-2.21675,38.854857],[-2.217858,38.854648],[-2.218967,38.85443],[-2.220087,38.854212],[-2.221196,38.853994],[-2.222305,38.853785],[-2.223425,38.853567],[-2.224534,38.85335],[-2.224981,38.852523],[-2.225439,38.851697],[-2.225886,38.850871],[-2.226333,38.850045],[-2.226791,38.849228],[-2.227238,38.848402],[-2.227685,38.847576],[-2.228131,38.84675],[-2.22859,38.845924],[-2.229037,38.845098],[-2.229483,38.844272],[-2.229942,38.843446],[-2.230388,38.84262],[-2.231133,38.841976],[-2.231889,38.841332],[-2.232633,38.840688],[-2.233377,38.840044],[-2.233749,38.839722],[-2.234075,38.839445],[-2.234808,38.83881],[-2.235552,38.838175],[-2.236285,38.83754],[-2.236378,38.83746],[-2.23711,38.836825],[-2.237227,38.836726],[-2.237878,38.836172],[-2.238622,38.835528],[-2.239366,38.834884],[-2.239634,38.834651],[-2.239738,38.834562],[-2.239971,38.834365],[-2.240122,38.834231],[-2.240703,38.83373],[-2.240866,38.833587],[-2.241447,38.833095],[-2.242457,38.833525],[-2.243466,38.833955],[-2.244487,38.834376],[-2.245496,38.834806],[-2.246506,38.835236],[-2.247527,38.835658],[-2.248536,38.836088],[-2.249557,38.836518],[-2.250566,38.836939],[-2.251576,38.837369],[-2.252597,38.837799],[-2.253606,38.838229],[-2.254616,38.83865],[-2.255637,38.83908],[-2.256646,38.83951],[-2.257667,38.839931],[-2.258677,38.840361],[-2.259686,38.840791],[-2.260707,38.841221],[-2.261717,38.841641],[-2.262726,38.842071],[-2.263748,38.842501],[-2.264757,38.842922],[-2.265778,38.843352],[-2.266788,38.843782],[-2.267797,38.844212],[-2.268819,38.844633],[-2.269828,38.845063],[-2.270838,38.845493],[-2.271859,38.845913],[-2.272869,38.846343],[-2.27389,38.846773],[-2.2749,38.847203],[-2.27591,38.847624],[-2.276931,38.848054],[-2.277941,38.848483],[-2.278962,38.848904],[-2.279972,38.849334],[-2.280981,38.849764],[-2.282003,38.850185],[-2.283013,38.850614],[-2.284022,38.851044],[-2.285044,38.851474],[-2.286054,38.851894],[-2.287075,38.852324],[-2.288085,38.852754],[-2.289095,38.853175],[-2.290116,38.853604],[-2.291126,38.854034],[-2.292136,38.854464],[-2.293157,38.854884],[-2.294167,38.855314],[-2.295189,38.855744],[-2.296199,38.856164],[-2.297209,38.856594],[-2.29823,38.857024],[-2.29924,38.857453],[-2.30025,38.857874],[-2.301272,38.858303],[-2.302282,38.858733],[-2.303304,38.859154],[-2.304314,38.859583],[-2.305324,38.860013],[-2.306345,38.860442],[-2.307355,38.860863],[-2.308365,38.861292],[-2.309387,38.861722],[-2.310397,38.862142],[-2.311419,38.862572],[-2.312429,38.863001],[-2.313439,38.863422],[-2.314461,38.863851],[-2.315471,38.864281],[-2.316481,38.86471],[-2.317503,38.865131],[-2.318513,38.86556],[-2.319535,38.86599],[-2.320546,38.86641],[-2.321556,38.86684],[-2.322578,38.867269],[-2.323588,38.867698],[-2.324598,38.868119],[-2.32562,38.868548],[-2.32663,38.868978],[-2.327652,38.869398],[-2.328663,38.869827],[-2.329673,38.870257],[-2.330695,38.870686],[-2.331705,38.871106],[-2.332727,38.871536],[-2.333738,38.871965],[-2.334748,38.872385],[-2.33577,38.872815],[-2.33678,38.873244],[-2.337791,38.873673],[-2.338813,38.874094],[-2.339823,38.874523],[-2.340845,38.874952],[-2.341856,38.875372],[-2.342867,38.875802],[-2.343889,38.876231],[-2.344899,38.87666],[-2.34591,38.87708],[-2.346932,38.87751],[-2.347942,38.877939],[-2.348965,38.878359],[-2.349975,38.878788],[-2.350986,38.879217],[-2.352008,38.879637],[-2.353019,38.880067],[-2.35232,38.880784],[-2.351622,38.881501],[-2.350924,38.882218],[-2.350237,38.882935],[-2.349539,38.883652],[-2.348841,38.884369],[-2.348142,38.885086],[-2.347444,38.885803],[-2.346746,38.88652],[-2.346047,38.887237],[-2.345349,38.887954],[-2.34465,38.888671],[-2.343964,38.889388],[-2.343265,38.890105],[-2.342567,38.890822],[-2.341868,38.891539],[-2.34117,38.892256],[-2.340471,38.892973],[-2.339773,38.89369],[-2.339074,38.894407],[-2.338387,38.895124],[-2.337689,38.895841],[-2.33699,38.896557],[-2.336292,38.897274],[-2.335593,38.897991],[-2.334895,38.898708],[-2.334196,38.899416],[-2.333497,38.900133],[-2.33281,38.90085],[-2.332112,38.901567],[-2.331413,38.902284],[-2.330714,38.903001],[-2.330016,38.903718],[-2.329317,38.904435],[-2.328618,38.905151],[-2.32792,38.905868],[-2.327221,38.906585],[-2.326534,38.907302],[-2.325835,38.908019],[-2.325136,38.908736],[-2.324437,38.909453],[-2.323739,38.91017],[-2.32304,38.910886],[-2.322341,38.911603],[-2.321642,38.91232],[-2.320955,38.913037],[-2.320256,38.913754],[-2.319557,38.914471],[-2.318858,38.915187],[-2.318159,38.915904],[-2.31746,38.916621],[-2.316761,38.917338],[-2.316062,38.918055],[-2.315375,38.918772],[-2.314676,38.919488],[-2.313977,38.920205],[-2.313278,38.920922],[-2.312579,38.921639],[-2.31188,38.922356],[-2.311181,38.923072],[-2.310482,38.923789],[-2.309782,38.924506],[-2.309095,38.925223],[-2.308396,38.925939],[-2.307697,38.926656],[-2.306997,38.927373],[-2.306298,38.928081],[-2.305599,38.928797],[-2.3049,38.929514],[-2.304201,38.930231],[-2.303513,38.930948],[-2.302814,38.931664],[-2.302115,38.932381],[-2.301415,38.933098],[-2.300716,38.933815],[-2.300017,38.934531],[-2.299318,38.935248],[-2.298618,38.935965],[-2.298275,38.936819],[-2.297932,38.937673],[-2.297589,38.938518],[-2.297246,38.939372],[-2.296903,38.940226],[-2.296549,38.94108],[-2.296206,38.941925],[-2.295863,38.942779],[-2.295519,38.943633],[-2.295176,38.944487],[-2.294833,38.945332],[-2.294479,38.946185],[-2.294136,38.947039],[-2.293792,38.947893],[-2.293449,38.948738],[-2.293106,38.949592],[-2.292763,38.950446],[-2.29242,38.9513],[-2.292065,38.952145],[-2.291722,38.952999],[-2.291379,38.953853],[-2.291036,38.954707],[-2.290693,38.955552],[-2.29035,38.956406],[-2.289995,38.95726],[-2.289652,38.958114],[-2.289308,38.958968],[-2.288965,38.959813],[-2.288622,38.960667],[-2.288279,38.961521],[-2.287924,38.962375],[-2.287581,38.96322],[-2.287237,38.964074],[-2.286894,38.964928],[-2.286551,38.965782],[-2.286208,38.966627],[-2.285853,38.96748],[-2.285509,38.968334],[-2.285166,38.969188],[-2.284823,38.970033],[-2.28448,38.970887],[-2.284136,38.971741],[-2.283781,38.972595],[-2.283438,38.97344],[-2.283095,38.974294],[-2.282751,38.975148],[-2.282408,38.976002],[-2.282065,38.976847],[-2.281721,38.977701],[-2.281366,38.978555],[-2.281023,38.979409],[-2.280679,38.980254],[-2.280336,38.981107],[-2.279992,38.981961],[-2.279649,38.982815],[-2.279294,38.98366],[-2.278951,38.984514],[-2.278607,38.985368],[-2.278264,38.986222],[-2.27792,38.987067],[-2.277577,38.987921],[-2.277222,38.988775],[-2.276878,38.989629],[-2.276535,38.990474],[-2.276191,38.991327],[-2.275848,38.992181],[-2.275504,38.993035],[-2.275149,38.99388],[-2.274805,38.994734],[-2.274462,38.995588],[-2.274118,38.996442],[-2.273775,38.997287],[-2.273431,38.998141],[-2.273076,38.998995],[-2.272732,38.999848],[-2.272389,39.000693],[-2.272299,39.000468],[-2.272062,38.999862],[-2.271724,38.99904],[-2.271364,38.998128],[-2.271263,38.997866],[-2.270914,38.996999],[-2.270801,38.996719],[-2.270734,38.996547],[-2.270407,38.995716],[-2.270069,38.994885],[-2.270036,38.994803],[-2.2699,38.994469],[-2.269855,38.994352],[-2.269743,38.994054],[-2.269664,38.993855],[-2.269529,38.993521],[-2.269248,38.992816],[-2.26918,38.992653],[-2.268831,38.991786],[-2.268617,38.991235],[-2.268494,38.990919],[-2.268167,38.990106],[-2.268088,38.989907],[-2.267897,38.989428],[-2.267796,38.989184],[-2.267458,38.988317],[-2.267109,38.98745],[-2.26676,38.986583],[-2.266145,38.985813],[-2.265529,38.985043],[-2.264902,38.984273],[-2.264287,38.983503],[-2.263671,38.982734],[-2.263056,38.981964],[-2.26244,38.981203],[-2.261813,38.980433],[-2.261198,38.979663],[-2.260582,38.978893],[-2.259967,38.978124],[-2.259352,38.977354],[-2.258725,38.976584],[-2.258109,38.975814],[-2.257494,38.975044],[-2.256354,38.974766],[-2.255214,38.974489],[-2.254074,38.974211],[-2.253556,38.974091],[-2.253107,38.97398],[-2.252681,38.973869],[-2.251794,38.973656],[-2.251748,38.973647],[-2.251391,38.973563],[-2.250838,38.973425],[-2.250643,38.973378],[-2.250028,38.972599],[-2.249412,38.97182],[-2.248797,38.971041],[-2.248171,38.970262],[-2.247556,38.969475],[-2.246941,38.968696],[-2.246314,38.967917],[-2.245896,38.967076],[-2.245466,38.966244],[-2.245036,38.965403],[-2.244618,38.964572],[-2.244188,38.963731],[-2.24377,38.96289],[-2.243341,38.962058],[-2.242911,38.961217],[-2.242493,38.960386],[-2.242063,38.959545],[-2.241645,38.958704],[-2.241215,38.957872],[-2.240786,38.957031],[-2.240368,38.956191],[-2.239938,38.955359],[-2.239508,38.954518],[-2.23909,38.953686],[-2.238661,38.952845],[-2.238243,38.952005],[-2.237813,38.951173],[-2.237384,38.950332],[-2.236966,38.949491],[-2.236536,38.948659],[-2.236118,38.947819],[-2.235689,38.946987],[-2.235259,38.946146],[-2.234841,38.945305],[-2.234412,38.944473],[-2.233994,38.943632],[-2.233564,38.942792],[-2.233135,38.94196],[-2.232717,38.941119],[-2.232287,38.940287],[-2.231858,38.939446],[-2.23144,38.938605],[-2.231011,38.937774],[-2.230593,38.936933],[-2.230163,38.936101],[-2.229734,38.93526],[-2.229316,38.934419],[-2.228887,38.933587],[-2.228469,38.932747],[-2.22804,38.931906],[-2.22761,38.931074],[-2.227193,38.930233],[-2.226763,38.929401],[-2.226346,38.92856],[-2.225916,38.927719],[-2.225487,38.926888],[-2.225069,38.926047],[-2.22464,38.925206],[-2.224211,38.924374],[-2.223793,38.923533],[-2.223364,38.922701],[-2.222946,38.921861],[-2.222517,38.92102],[-2.222088,38.920188],[-2.22167,38.919347],[-2.221241,38.918506],[-2.220823,38.917674],[-2.220394,38.916833],[-2.219965,38.916001],[-2.219548,38.915161],[-2.219118,38.91432],[-2.218689,38.913488],[-2.218272,38.912647],[-2.217843,38.911815],[-2.217425,38.910974],[-2.216996,38.910133],[-2.216567,38.909301],[-2.216149,38.90846],[-2.21572,38.90762],[-2.215303,38.906788],[-2.214874,38.905947],[-2.214445,38.905115],[-2.214027,38.904274],[-2.213598,38.903433],[-2.213181,38.902601],[-2.212752,38.90176],[-2.212323,38.900919],[-2.211905,38.900088],[-2.211477,38.899247],[-2.211048,38.898415],[-2.21063,38.897574],[-2.210201,38.896733],[-2.209784,38.895901],[-2.209355,38.89506],[-2.208926,38.894228],[-2.208509,38.893387],[-2.20808,38.892546],[-2.207663,38.891714],[-2.207234,38.890873],[-2.206805,38.890032],[-2.206388,38.889201],[-2.205959,38.88836],[-2.205541,38.887528],[-2.205113,38.886687],[-2.204684,38.885846],[-2.204267,38.885014],[-2.203838,38.884173],[-2.203409,38.883332],[-2.202748,38.882697],[-2.202075,38.882052],[-2.201401,38.881417],[-2.200728,38.880773],[-2.200055,38.880137],[-2.199382,38.879493],[-2.198709,38.878857]]]]}"
831,795,cpspain2006_1,4.05665,39.90684,54285.269980,77825705.500000,0,,07730,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[4.056651,39.906836],[4.057403,39.906538],[4.0564,39.917316],[4.056611,39.924798],[4.056689,39.9277],[4.060681,39.929012],[4.066852,39.931046],[4.066686,39.937354],[4.063541,39.937349],[4.065693,39.941545],[4.062364,39.943495],[4.070298,39.944925],[4.077778,39.958116],[4.075886,39.961183],[4.07532,39.963171],[4.075678,39.965047],[4.076267,39.967342],[4.074755,39.969792],[4.073252,39.970973],[4.071724,39.972479],[4.070819,39.973227],[4.089277,39.971122],[4.115812,40.019452],[4.131854,40.021106],[4.153911,39.997219],[4.161511,39.982918],[4.150207,39.969691],[4.159338,39.948034],[4.144574,39.930487],[4.148883,39.908437],[4.136638,39.898686],[4.115985,39.903408],[4.098129,39.878459],[4.097893,39.878555],[4.080277,39.890029],[4.078299,39.894848],[4.056651,39.906836]],[[4.103281,39.949368],[4.089568,39.936634],[4.080878,39.928575],[4.101003,39.912366],[4.10677,39.912208],[4.115534,39.926928],[4.103281,39.949368]]]]}"
24,22,cpspain2006_1,-2.65745,42.77253,52880.243570,99445381.000000,0,,01194,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.657452,42.772527],[-2.657511,42.772896],[-2.662567,42.773758],[-2.665034,42.774179],[-2.667061,42.774518],[-2.667793,42.772413],[-2.67492,42.777125],[-2.677198,42.778627],[-2.691327,42.779161],[-2.694544,42.781304],[-2.699621,42.78301],[-2.707675,42.783662],[-2.708102,42.783852],[-2.717314,42.787837],[-2.720353,42.78915],[-2.722012,42.789866],[-2.731505,42.794499],[-2.737761,42.792713],[-2.74072,42.792737],[-2.748851,42.792792],[-2.752042,42.792808],[-2.764294,42.792896],[-2.764624,42.792897],[-2.707877,42.826356],[-2.683084,42.827704],[-2.682894,42.829018],[-2.682719,42.829819],[-2.682418,42.831097],[-2.681576,42.833211],[-2.681427,42.833472],[-2.680936,42.833903],[-2.678993,42.833312],[-2.658518,42.832037],[-2.655859,42.832804],[-2.652874,42.830471],[-2.650679,42.829276],[-2.647208,42.828491],[-2.644297,42.834803],[-2.570121,42.813963],[-2.570168,42.814251],[-2.569233,42.813302],[-2.569432,42.81288],[-2.543537,42.807953],[-2.52478,42.792972],[-2.543842,42.754795],[-2.55029,42.753614],[-2.563954,42.746427],[-2.56412,42.747031],[-2.558933,42.753207],[-2.557986,42.759209],[-2.557819,42.760289],[-2.558254,42.762723],[-2.563032,42.762876],[-2.564767,42.762928],[-2.566957,42.759028],[-2.574967,42.754708],[-2.589318,42.750312],[-2.591667,42.751653],[-2.592338,42.759283],[-2.602354,42.765937],[-2.602299,42.77062],[-2.611033,42.769551],[-2.611681,42.769553],[-2.614267,42.768391],[-2.615947,42.76954],[-2.61745,42.769537],[-2.619771,42.76985],[-2.620703,42.769385],[-2.623203,42.77024],[-2.630448,42.766616],[-2.630962,42.766573],[-2.638678,42.765895],[-2.641515,42.765643],[-2.64366,42.764704],[-2.645528,42.76715],[-2.648843,42.766656],[-2.649426,42.767361],[-2.651527,42.767475],[-2.653057,42.771469],[-2.657452,42.772527]]]]}"
25,23,cpspain2006_1,-2.76462,42.7929,25598.209753,20934144.000000,0,,01195,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.764624,42.792897],[-2.772947,42.79404],[-2.77761,42.792824],[-2.779126,42.792737],[-2.779217,42.798185],[-2.779248,42.799725],[-2.790787,42.808644],[-2.785601,42.819288],[-2.785564,42.819297],[-2.777345,42.819002],[-2.770989,42.817657],[-2.761958,42.818449],[-2.764226,42.823685],[-2.766918,42.829878],[-2.76609,42.83219],[-2.765707,42.83327],[-2.764606,42.836348],[-2.764679,42.846136],[-2.735945,42.857339],[-2.734706,42.858075],[-2.733433,42.858081],[-2.732663,42.857674],[-2.7329,42.856675],[-2.732633,42.856233],[-2.731374,42.85587],[-2.730333,42.855966],[-2.729037,42.855711],[-2.728773,42.854423],[-2.728811,42.854045],[-2.72907,42.853694],[-2.729611,42.853218],[-2.729321,42.852218],[-2.738221,42.85168],[-2.736965,42.833325],[-2.730407,42.827771],[-2.712029,42.833328],[-2.707877,42.826356],[-2.764624,42.792897]]]]}"
3733,3647,cpspain2006_1,0.91258,42.13386,13521.825589,12126635.000000,0,,25633,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[0.912582,42.133862],[0.911622,42.130851],[0.89825,42.114802],[0.894154,42.112888],[0.876757,42.116936],[0.868158,42.122296],[0.866261,42.127682],[0.863911,42.131606],[0.877973,42.145952],[0.880613,42.147177],[0.888899,42.15445],[0.902374,42.156315],[0.907304,42.137733],[0.912582,42.133862]]]]}"
27,25,cpspain2006_1,-2.40181,42.85193,68187.400476,86895653.000000,0,,01208,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.401814,42.85193],[-2.412336,42.863916],[-2.419719,42.867763],[-2.429939,42.901259],[-2.432746,42.903669],[-2.466805,42.894512],[-2.47561,42.906178],[-2.48617,42.910594],[-2.493326,42.917848],[-2.475178,42.928167],[-2.463192,42.945302],[-2.462138,42.945315],[-2.436899,42.938647],[-2.432455,42.942119],[-2.412156,42.949905],[-2.378383,42.951266],[-2.385103,42.933743],[-2.365113,42.921999],[-2.361371,42.922483],[-2.340147,42.930683],[-2.339564,42.931292],[-2.339081,42.936386],[-2.331619,42.933965],[-2.313156,42.941105],[-2.302745,42.936162],[-2.290071,42.936309],[-2.280521,42.933331],[-2.284589,42.929215],[-2.336854,42.905225],[-2.338009,42.898036],[-2.342794,42.891499],[-2.328948,42.888663],[-2.32804,42.885524],[-2.337076,42.871871],[-2.340996,42.872794],[-2.344283,42.871138],[-2.346588,42.871935],[-2.346193,42.873481],[-2.349286,42.873859],[-2.353126,42.874331],[-2.377388,42.855267],[-2.385748,42.85406],[-2.398537,42.849157],[-2.398841,42.849312],[-2.401814,42.85193]],[[-2.362584,42.907046],[-2.376774,42.902973],[-2.37713,42.902866],[-2.377532,42.903031],[-2.390257,42.892041],[-2.384257,42.884598],[-2.378531,42.884134],[-2.372237,42.893717],[-2.374798,42.900918],[-2.356832,42.899404],[-2.362584,42.907046]],[[-2.389966,42.919091],[-2.38919,42.907173],[-2.378704,42.904703],[-2.371229,42.919413],[-2.389966,42.919091]]]]}"
28,26,cpspain2006_1,-2.87581,42.69064,9546.244435,3812536.000000,0,,01218,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.875806,42.690635],[-2.881796,42.673297],[-2.892837,42.675046],[-2.896837,42.677373],[-2.895003,42.679299],[-2.897988,42.682291],[-2.901344,42.682564],[-2.903731,42.686412],[-2.90245,42.693588],[-2.912408,42.69628],[-2.911198,42.697125],[-2.8827,42.691903],[-2.875806,42.690635]]]]}"
29,27,cpspain2006_1,-2.9112,42.69713,39803.381940,36816217.500000,0,,01220,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.911198,42.697125],[-2.907967,42.702382],[-2.890061,42.713055],[-2.889716,42.714928],[-2.893556,42.726],[-2.883925,42.735518],[-2.911667,42.745512],[-2.915497,42.750404],[-2.908788,42.758747],[-2.89913,42.760892],[-2.891881,42.783074],[-2.881685,42.782938],[-2.881661,42.782929],[-2.8674,42.768622],[-2.853749,42.767516],[-2.853788,42.766624],[-2.848321,42.763276],[-2.852283,42.762137],[-2.85322,42.7586],[-2.851242,42.752771],[-2.85585,42.752488],[-2.854152,42.746966],[-2.861877,42.745507],[-2.867655,42.740552],[-2.868414,42.739905],[-2.868121,42.73967],[-2.864877,42.737127],[-2.85414,42.736375],[-2.850421,42.73357],[-2.846702,42.730755],[-2.84669,42.730746],[-2.855172,42.72874],[-2.85416,42.727757],[-2.851553,42.725088],[-2.846754,42.724695],[-2.846338,42.724658],[-2.845642,42.724603],[-2.844189,42.724484],[-2.838334,42.721477],[-2.836064,42.72088],[-2.829193,42.71906],[-2.829059,42.719023],[-2.828936,42.718996],[-2.825397,42.709319],[-2.825252,42.708922],[-2.822176,42.708449],[-2.836212,42.692603],[-2.847635,42.69876],[-2.852323,42.714418],[-2.872023,42.701807],[-2.871698,42.693621],[-2.875806,42.690635],[-2.8827,42.691903],[-2.911198,42.697125]]]]}"
32,30,cpspain2006_1,-2.66835,42.50976,31014.882812,28485831.000000,0,,01307,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.668348,42.509759],[-2.675655,42.509014],[-2.677293,42.510109],[-2.675727,42.52572],[-2.680642,42.524023],[-2.681508,42.523719],[-2.685251,42.520235],[-2.694427,42.518432],[-2.70544,42.516759],[-2.699059,42.527486],[-2.691374,42.542757],[-2.687027,42.559703],[-2.686008,42.583097],[-2.681716,42.595387],[-2.667252,42.592356],[-2.668703,42.585435],[-2.658339,42.586404],[-2.654885,42.580549],[-2.656501,42.568144],[-2.655382,42.561116],[-2.650901,42.558671],[-2.646473,42.551075],[-2.645034,42.54492],[-2.649698,42.542772],[-2.65127,42.533889],[-2.640606,42.520689],[-2.646354,42.520266],[-2.65008,42.517963],[-2.646641,42.51254],[-2.651093,42.508744],[-2.653893,42.495523],[-2.656487,42.504041],[-2.665743,42.509841],[-2.668348,42.509759]]]]}"
33,288,cpspain2006_1,-0.53146,38.76726,18103.504734,19840458.000000,0,,03838,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-0.531461,38.767259],[-0.54181,38.763837],[-0.541753,38.7618],[-0.556398,38.757539],[-0.556819,38.755314],[-0.559848,38.75389],[-0.565582,38.755461],[-0.575835,38.764278],[-0.5842,38.768398],[-0.590212,38.777847],[-0.589869,38.784282],[-0.596238,38.790351],[-0.593699,38.79156],[-0.595156,38.795131],[-0.580167,38.800903],[-0.567542,38.80174],[-0.560137,38.804153],[-0.548201,38.805687],[-0.545019,38.791051],[-0.531461,38.767259]]]]}"
34,31,cpspain2006_1,-2.50532,42.51345,39755.316474,40811414.500000,0,,01308,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-2.505321,42.513449],[-2.505821,42.514847],[-2.508066,42.517315],[-2.510311,42.519783],[-2.513878,42.518259],[-2.513857,42.517817],[-2.51578,42.514745],[-2.519459,42.507953],[-2.52001,42.507541],[-2.520549,42.507138],[-2.528591,42.501047],[-2.527098,42.503824],[-2.541323,42.517489],[-2.541003,42.523026],[-2.532608,42.532052],[-2.522201,42.52512],[-2.519542,42.520966],[-2.51663,42.526042],[-2.519555,42.53524],[-2.517478,42.542373],[-2.51834,42.550653],[-2.526285,42.559854],[-2.526468,42.567843],[-2.523001,42.570422],[-2.529935,42.576745],[-2.529404,42.589045],[-2.532504,42.588463],[-2.531956,42.601402],[-2.531631,42.608956],[-2.524352,42.615447],[-2.519858,42.616373],[-2.516524,42.617053],[-2.503248,42.616816],[-2.504865,42.612734],[-2.499303,42.611548],[-2.494254,42.601215],[-2.49058,42.585349],[-2.488628,42.575128],[-2.483398,42.572484],[-2.481094,42.560901],[-2.485589,42.54898],[-2.480113,42.527855],[-2.483764,42.523629],[-2.483566,42.519576],[-2.479881,42.507356],[-2.474662,42.501317],[-2.482208,42.499793],[-2.485103,42.501382],[-2.494845,42.502281],[-2.502835,42.509178],[-2.505321,42.513449]]]]}"
1117,1077,cpspain2006_1,1.79189,41.4763,20480.099688,17504465.500000,0,,08783,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[1.791893,41.476295],[1.784197,41.502132],[1.780172,41.505208],[1.782733,41.510215],[1.786306,41.512524],[1.781955,41.517361],[1.782142,41.521521],[1.778407,41.523676],[1.780031,41.52847],[1.794579,41.523487],[1.800129,41.52159],[1.802288,41.520329],[1.802536,41.517527],[1.805012,41.51845],[1.805307,41.516295],[1.810893,41.514566],[1.820866,41.509826],[1.821391,41.511407],[1.8257,41.510883],[1.829618,41.510412],[1.834299,41.5136],[1.836037,41.51088],[1.838575,41.511025],[1.845065,41.506988],[1.841073,41.50469],[1.838258,41.498425],[1.834952,41.499059],[1.832625,41.496447],[1.832447,41.49614],[1.823961,41.481551],[1.820476,41.482346],[1.813252,41.481317],[1.809537,41.480788],[1.80678,41.47362],[1.806721,41.473469],[1.803225,41.472985],[1.791893,41.476295]]]]}"
1118,1098,cpspain2006_1,1.68335,41.20179,16120.372857,13668261.000000,0,,08880,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[1.683348,41.201795],[1.675336,41.19861],[1.645241,41.195661],[1.640833,41.203781],[1.641256,41.211777],[1.647873,41.212266],[1.647634,41.216463],[1.643968,41.220419],[1.646103,41.228842],[1.640998,41.235396],[1.645908,41.238196],[1.647031,41.238546],[1.661269,41.243012],[1.668663,41.245332],[1.683348,41.201795]]]]}"
1119,2608,cpspain2006_1,-1.9798,43.32334,3331.393261,615070.500000,0,,20003,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-1.979799,43.323336],[-1.980493,43.323162],[-1.984754,43.322084],[-1.985241,43.32171],[-1.986328,43.320864],[-1.996887,43.323694],[-1.991939,43.326856],[-1.989513,43.328132],[-1.980334,43.325304],[-1.980052,43.323735],[-1.979799,43.323336]]]]}"
99,217,cpspain2006_1,-0.14578,38.68331,30868.598855,45291088.500000,0,,03518,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-0.145779,38.683307],[-0.145915,38.691445],[-0.148916,38.700672],[-0.149476,38.704235],[-0.149221,38.723374],[-0.144372,38.729048],[-0.143159,38.73755],[-0.138093,38.727021],[-0.127142,38.728211],[-0.12337,38.72447],[-0.120703,38.723864],[-0.097584,38.730472],[-0.09519,38.726556],[-0.089768,38.723548],[-0.065828,38.723192],[-0.057427,38.725287],[-0.05119,38.718094],[-0.049501,38.715546],[-0.056162,38.705687],[-0.060038,38.695533],[-0.064588,38.675935],[-0.08122,38.681523],[-0.092869,38.678822],[-0.089755,38.675691],[-0.095495,38.666752],[-0.109495,38.660378],[-0.116595,38.667851],[-0.134431,38.679633],[-0.145779,38.683307]]]]}"
100,1395,cpspain2006_1,-5.97548,40.05188,39597.877886,87266647.500000,0,,10680,2011-04-26 08:27:24.13324,2011-04-26 08:27:26.24823,"{""type"":""MultiPolygon"",""coordinates"":[[[[-5.975479,40.051884],[-5.975277,40.050736],[-5.970382,40.046791],[-5.958936,40.016566],[-5.964754,40.013211],[-5.963172,40.011314],[-5.964485,40.007002],[-5.958186,39.99784],[-5.959812,39.992935],[-6.016842,39.923681],[-6.102802,39.9844],[-5.975479,40.051884]]]]}"
